location,latitude,longitude,buffer_m,visibility,true_coordinates,comments,internal_wildtrax_id
288-NE,58.267585,-115.205383,5500,Visible,t,,307306
288-NW,58.267585,-115.205383,5500,Visible,t,,307305
288-SE,58.267585,-115.205383,5500,Visible,t,,307304
288-SW,58.267585,-115.205383,5500,Visible,t,,307303
290-NE,58.226173,-114.499359,5500,Visible,t,,307302
290-NW,58.226173,-114.499359,5500,Visible,t,,307301
290-SE,58.226173,-114.499359,5500,Visible,t,,307300
290-SW,58.226173,-114.499359,5500,Visible,t,,307299
294-NE,58.088268,-113.233276,5500,Visible,f,,32905
294-NW,58.088268,-113.233276,5500,Visible,f,,32906
294-SE,58.088268,-113.233276,5500,Visible,f,,32907
294-SW,58.088268,-113.233276,5500,Visible,f,,32908
295-NE,58.055160,-112.838333,5500,Visible,f,,32909
295-NW,58.055160,-112.838333,5500,Visible,f,,32910
295-SE,58.055160,-112.838333,5500,Visible,f,,32911
295-SW,58.055160,-112.838333,5500,Visible,f,,32912
296-NE,57.981269,-112.561646,5500,Visible,f,,32913
296-NW,57.981269,-112.561646,5500,Visible,f,,32914
296-SE,57.981269,-112.561646,5500,Visible,f,,32915
296-SW,57.981269,-112.561646,5500,Visible,f,,32916
297-NE,57.949031,-112.234360,5500,Visible,f,,225
297-SW,57.949031,-112.234360,5500,Visible,f,,226
298-NE,57.974468,-111.857712,5500,Visible,f,,289
298-SW,57.974468,-111.857712,5500,Visible,f,,288
299-NE,57.914550,-111.574265,5500,Visible,f,,32352
299-SW,57.914550,-111.574265,5500,Visible,f,,44053
300-NE,57.907962,-111.262276,5500,Visible,f,,32917
300-NW,57.907962,-111.262276,5500,Visible,f,,32918
300-SE,57.907962,-111.262276,5500,Visible,f,,32919
300-SW,57.907962,-111.262276,5500,Visible,f,,32920
301-NE,57.819054,-110.839073,5500,Visible,f,,32921
301-NW,57.819053,-110.839073,5500,Visible,f,,32922
301-SE,57.819053,-110.839073,5500,Visible,f,,32923
301-SW,57.819053,-110.839073,5500,Visible,f,,32924
302-NE,57.803822,-110.653053,5500,Visible,f,,32925
302-NW,57.803821,-110.653053,5500,Visible,f,,32926
302-SE,57.803821,-110.653053,5500,Visible,f,,32927
302-SW,57.803821,-110.653053,5500,Visible,f,,32928
304-NE,58.373638,-119.652313,5500,Visible,f,,90231
304-NW,58.373638,-119.652313,5500,Visible,f,,90230
304-SE,58.373638,-119.652313,5500,Visible,f,,90229
304-SW,58.373638,-119.652313,5500,Visible,f,,90228
305-NE,58.324382,-119.263962,5500,Visible,f,,90227
305-NW,58.324382,-119.263962,5500,Visible,f,,90226
305-SE,58.324382,-119.263962,5500,Visible,f,,90225
305-SW,58.324382,-119.263962,5500,Visible,f,,90224
306-NE,58.347618,-118.988899,5500,Visible,f,,90223
306-NW,58.347618,-118.988899,5500,Visible,f,,90222
306-SE,58.347618,-118.988899,5500,Visible,f,,90221
306-SW,58.347618,-118.988899,5500,Visible,f,,90220
307-NE,58.313648,-118.707001,5500,Visible,f,,90219
307-NW,58.313648,-118.707001,5500,Visible,f,,90218
307-SE,58.313648,-118.707001,5500,Visible,f,,90217
307-SW,58.313648,-118.707001,5500,Visible,f,,90216
3-0-A1,55.357361,-111.127084,,Visible,t,,90074
3-0-A2,55.362748,-111.137098,,Visible,t,,90050
3-0-A3,55.368178,-111.155869,,Visible,t,,90044
3-0-A4,55.368201,-111.126997,,Visible,t,,90042
3-0-A6,55.356495,-111.051984,,Visible,t,,90029
3-0-A7,55.357388,-111.165009,,Visible,t,,90022
3-0-A8,55.357383,-111.136954,,Visible,t,,90015
317-NE,58.089836,-115.236893,5500,Visible,f,,44749
317-NW,58.089836,-115.236893,5500,Visible,f,,44751
317-SE,58.089836,-115.236893,5500,Visible,f,,44750
317-SW,58.089836,-115.236893,5500,Visible,f,,44748
318-NE,58.072975,-114.909676,5500,Visible,f,,32929
318-NW,58.072975,-114.909676,5500,Visible,f,,32930
318-SE,58.072975,-114.909676,5500,Visible,f,,32931
318-SW,58.072975,-114.909676,5500,Visible,f,,32932
319-NE,58.031906,-114.650970,5500,Visible,f,,44758
319-NW,58.031906,-114.650970,5500,Visible,f,,44760
319-SE,58.031906,-114.650970,5500,Visible,f,,44759
319-SW,58.031906,-114.650970,5500,Visible,f,,44757
320-NE,58.015666,-114.325722,5500,Visible,f,,36
320-NW,58.015666,-114.325722,5500,Visible,f,,30
320-SE,58.015666,-114.325722,5500,Visible,f,,33
320-SW,58.015666,-114.325722,5500,Visible,f,,39
321-NE,57.989101,-113.926941,5500,Visible,f,,60
321-NW,57.989101,-113.926941,5500,Visible,f,,54
321-SE,57.989101,-113.926940,5500,Visible,f,,51
321-SW,57.989101,-113.926941,5500,Visible,f,,57
322-NE,57.923572,-113.578415,5500,Visible,f,,95
322-NW,57.923572,-113.578415,5500,Visible,f,,88
322-SE,57.923572,-113.578415,5500,Visible,f,,85
322-SW,57.923572,-113.578415,5500,Visible,f,,91
323-NE,57.931255,-113.273994,5500,Visible,f,,32933
323-NW,57.931255,-113.273994,5500,Visible,f,,32934
323-SE,57.931255,-113.273994,5500,Visible,f,,32935
323-SW,57.931255,-113.273994,5500,Visible,f,,32936
324-NE,57.876132,-113.004417,5500,Visible,f,,32937
324-NW,57.876132,-113.004417,5500,Visible,f,,32938
324-SE,57.876132,-113.004417,5500,Visible,f,,32939
324-SW,57.876132,-113.004417,5500,Visible,f,,32940
325-NE,57.861206,-112.580597,5500,Visible,f,,32941
325-NW,57.861206,-112.580600,5500,Visible,f,,32942
325-SE,57.861206,-112.580600,5500,Visible,f,,32943
325-SW,57.861206,-112.580597,5500,Visible,f,,32944
329-NE,57.668869,-111.269035,5500,Visible,f,,32945
329-NW,57.668869,-111.269035,5500,Visible,f,,32946
329-SE,57.668869,-111.269035,5500,Visible,f,,32947
329-SW,57.668869,-111.269035,5500,Visible,f,,32948
330-NE,57.668617,-110.962219,5500,Visible,f,,32949
330-NW,57.668617,-110.962219,5500,Visible,f,,32950
330-SE,57.668617,-110.962219,5500,Visible,f,,32951
330-SW,57.668617,-110.962219,5500,Visible,f,,32952
331-NE,57.633213,-110.613266,5500,Visible,f,,32953
331-NW,57.633213,-110.613266,5500,Visible,f,,32954
331-SE,57.633213,-110.613266,5500,Visible,f,,32955
331-SW,57.633213,-110.613266,5500,Visible,f,,32956
332-NE,57.578437,-110.360809,5500,Visible,f,,32957
332-NW,57.578437,-110.360809,5500,Visible,f,,32958
332-SE,57.578437,-110.360809,5500,Visible,f,,32959
332-SW,57.578437,-110.360809,5500,Visible,f,,32960
339-NE,58.051292,-117.632301,5500,Visible,t,,483423
339-NW,58.051292,-117.632301,5500,Visible,t,,483422
339-SE,58.051292,-117.632301,5500,Visible,t,,483421
339-SW,58.051292,-117.632301,5500,Visible,t,,483420
340-NE,58.072589,-117.382751,5500,Visible,t,,483419
340-NW,58.072589,-117.382751,5500,Visible,t,,483418
340-SE,58.072589,-117.382751,5500,Visible,t,,483417
340-SW,58.072589,-117.382751,5500,Visible,t,,483416
341-NE,58.048385,-117.050331,5500,Visible,t,,483415
341-NW,58.048385,-117.050331,5500,Visible,t,,483414
341-SE,58.048385,-117.050331,5500,Visible,t,,483413
341-SW,58.048385,-117.050331,5500,Visible,t,,483412
346-NE,57.929840,-115.381592,5500,Visible,f,,32961
346-NW,57.929840,-115.381592,5500,Visible,f,,32962
346-SE,57.929840,-115.381592,5500,Visible,f,,32963
346-SW,57.929840,-115.381592,5500,Visible,f,,32964
347-NE,57.864459,-114.985161,5500,Visible,f,,44735
347-NW,57.864459,-114.985161,5500,Visible,f,,44733
347-SE,57.864459,-114.985161,5500,Visible,f,,44732
347-SW,57.864459,-114.985161,5500,Visible,f,,44734
348-NE,57.822563,-114.615318,5500,Visible,f,,44761
348-NW,57.822563,-114.615318,5500,Visible,f,,44765
348-SE,57.822563,-114.615318,5500,Visible,f,,48447
348-SW,57.822563,-114.615318,5500,Visible,f,,44763
349-NE,57.859008,-114.348358,5500,Visible,f,,12
349-NW,57.859008,-114.348358,5500,Visible,f,,18
349-SE,57.859008,-114.348358,5500,Visible,f,,21
349-SW,57.859008,-114.348358,5500,Visible,f,,15
350-NE,57.797657,-113.952904,5500,Visible,f,,106
350-NW,57.797657,-113.952904,5500,Visible,f,,102
350-SE,57.797657,-113.952904,5500,Visible,f,,99
350-SW,57.797657,-113.952904,5500,Visible,f,,103
351-NE,57.773715,-113.741859,5500,Visible,f,,44670
351-NW,57.773715,-113.741859,5500,Visible,f,,123
351-SE,57.773715,-113.741859,5500,Visible,f,,124
351-SW,57.773715,-113.741859,5500,Visible,f,,121
352-NE,57.713855,-113.323944,5500,Visible,f,,32965
352-NW,57.713855,-113.323944,5500,Visible,f,,32966
352-SE,57.713855,-113.323944,5500,Visible,f,,32967
352-SW,57.713855,-113.323944,5500,Visible,f,,32968
353-NE,57.682640,-112.992203,5500,Visible,f,,32969
353-NW,57.682640,-112.992203,5500,Visible,f,,32970
353-SE,57.682640,-112.992203,5500,Visible,f,,32971
353-SW,57.682640,-112.992203,5500,Visible,f,,32972
354-NE,57.685523,-112.631378,5500,Visible,f,,32973
354-NW,57.685523,-112.631378,5500,Visible,f,,32974
354-SE,57.685523,-112.631378,5500,Visible,f,,32975
354-SW,57.685523,-112.631378,5500,Visible,f,,32976
358-NE,57.497894,-111.375656,5500,Visible,f,,32977
358-NW,57.497894,-111.375656,5500,Visible,f,,32978
358-SE,57.497894,-111.375656,5500,Visible,f,,32979
358-SW,57.497894,-111.375656,5500,Visible,f,,32980
359-NE,57.454883,-111.054222,5500,Visible,f,,32981
359-NW,57.454883,-111.054222,5500,Visible,f,,32982
359-SE,57.454883,-111.054222,5500,Visible,f,,32983
359-SW,57.454883,-111.054222,5500,Visible,f,,32984
360-NE,57.468082,-110.709099,5500,Visible,f,,32985
360-NW,57.468082,-110.709099,5500,Visible,f,,32986
360-SE,57.468082,-110.709099,5500,Visible,f,,32987
360-SW,57.468082,-110.709099,5500,Visible,f,,32988
361-NE,57.375259,-110.357719,5500,Visible,f,,32989
361-NW,57.375259,-110.357719,5500,Visible,f,,32990
361-SE,57.375259,-110.357719,5500,Visible,f,,32991
361-SW,57.375259,-110.357719,5500,Visible,f,,32992
362-NE,57.377433,-110.073280,5500,Visible,f,,32993
362-NW,57.377433,-110.073280,5500,Visible,f,,32994
362-SE,57.377433,-110.073280,5500,Visible,f,,44740
362-SW,57.377433,-110.073280,5500,Visible,f,,32995
376-NE,57.746974,-115.406548,5500,Visible,f,,32996
376-NW,57.746974,-115.406548,5500,Visible,f,,32997
376-SE,57.746974,-115.406548,5500,Visible,f,,32998
376-SW,57.746975,-115.406548,5500,Visible,f,,32999
377-NE,57.717964,-115.019257,5500,Visible,f,,33000
377-NW,57.717964,-115.019257,5500,Visible,f,,33001
377-SE,57.717964,-115.019257,5500,Visible,f,,33002
377-SW,57.717964,-115.019257,5500,Visible,f,,33003
378-NE,57.655117,-114.752853,5500,Visible,f,,33004
378-NW,57.655117,-114.752853,5500,Visible,f,,33005
378-SE,57.655117,-114.752853,5500,Visible,f,,33006
378-SW,57.655117,-114.752853,5500,Visible,f,,33007
379-NE,57.620968,-114.363037,5500,Visible,f,,110
379-NW,57.620967,-114.363037,5500,Visible,f,,104
379-SE,57.620967,-114.363037,5500,Visible,f,,107
379-SW,57.620967,-114.363037,5500,Visible,f,,113
380-NE,57.635994,-114.063843,5500,Visible,f,,68
380-NW,57.635993,-114.063843,5500,Visible,f,,62
380-SE,57.635993,-114.063843,5500,Visible,f,,65
380-SW,57.635993,-114.063843,5500,Visible,f,,71
381-NE,57.584751,-113.783333,5500,Visible,f,,72
381-NW,57.584751,-113.783333,5500,Visible,f,,78
381-SE,57.584751,-113.783333,5500,Visible,f,,82
381-SW,57.584751,-113.783333,5500,Visible,f,,75
382-NE,57.568283,-113.389854,5500,Visible,f,,33008
382-NW,57.568283,-113.389854,5500,Visible,f,,33009
382-SE,57.568283,-113.389854,5500,Visible,f,,33010
382-SW,57.568283,-113.389854,5500,Visible,f,,33011
383-NE,57.537734,-113.120346,5500,Visible,f,,33012
383-NW,57.537735,-113.120346,5500,Visible,f,,33013
383-SE,57.537735,-113.120346,5500,Visible,f,,33014
383-SW,57.537735,-113.120346,5500,Visible,f,,33015
384-NE,57.482894,-112.775536,5500,Visible,f,,33016
384-NW,57.482894,-112.775536,5500,Visible,f,,33017
384-SE,57.482894,-112.775536,5500,Visible,f,,33018
384-SW,57.482894,-112.775536,5500,Visible,f,,33019
388-NE,57.341125,-111.481720,5500,Visible,f,,33020
388-NW,57.341125,-111.481720,5500,Visible,f,,33021
388-SE,57.341125,-111.481720,5500,Visible,f,,33022
388-SW,57.341125,-111.481720,5500,Visible,f,,33023
389-NE,57.299912,-111.113747,5500,Visible,f,,33024
389-NW,57.299912,-111.113747,5500,Visible,f,,33025
389-SE,57.299911,-111.113747,5500,Visible,f,,33026
389-SW,57.299912,-111.113747,5500,Visible,f,,33027
390-NE,57.268985,-110.721565,5500,Visible,f,,33028
390-NW,57.268985,-110.721565,5500,Visible,f,,33029
390-SE,57.268985,-110.721565,5500,Visible,f,,33030
390-SW,57.268985,-110.721565,5500,Visible,f,,44631
391-NE,57.260524,-110.455292,5500,Visible,f,,33031
391-NW,57.260524,-110.455292,5500,Visible,f,,33032
391-SE,57.260524,-110.455292,5500,Visible,f,,33033
391-SW,57.260524,-110.455292,5500,Visible,f,,33034
392-NE,57.174755,-110.142960,5500,Visible,f,,33035
392-NW,57.174755,-110.142960,5500,Visible,f,,33036
392-SE,57.174755,-110.142960,5500,Visible,f,,33037
392-SW,57.174755,-110.142960,5500,Visible,f,,33038
398-NE,57.739852,-118.077888,5500,Visible,t,,483411
398-NW,57.739852,-118.077888,5500,Visible,t,,483410
398-SE,57.739852,-118.077888,5500,Visible,t,,483409
398-SW,57.739852,-118.077888,5500,Visible,t,,483408
399-NE,57.703063,-117.774681,5500,Visible,t,,483407
399-NW,57.703063,-117.774681,5500,Visible,t,,483406
399-SE,57.703063,-117.774681,5500,Visible,t,,483405
399-SW,57.703063,-117.774681,5500,Visible,t,,483404
403-NE,57.633827,-116.425133,5500,Visible,f,,40
403-NW,57.633827,-116.425133,5500,Visible,f,,46
403-SE,57.633827,-116.425133,5500,Visible,f,,49
403-SW,57.633827,-116.425133,5500,Visible,f,,43
404-NE,57.590030,-116.119316,5500,Visible,f,,31
404-NW,57.590030,-116.119316,5500,Visible,f,,37
404-SE,57.590030,-116.119316,5500,Visible,f,,34
404-SW,57.590031,-116.119316,5500,Visible,f,,28
405-NE,57.566681,-115.822281,5500,Visible,f,,44054
405-NW,57.566680,-115.822280,5500,Visible,f,,32353
405-SE,57.566680,-115.822281,5500,Visible,f,,32354
405-SW,57.566680,-115.822281,5500,Visible,f,,32355
409-NE,57.459281,-114.490715,5500,Visible,f,,53326
409-NW,57.459281,-114.490715,5500,Visible,f,,53968
409-SE,57.459281,-114.490715,5500,Visible,f,,54275
409-SW,57.459281,-114.490715,5500,Visible,f,,53967
410-NE,57.461479,-114.180870,5500,Visible,f,,53974
410-NW,57.461479,-114.180870,5500,Visible,f,,53973
410-SE,57.461479,-114.180870,5500,Visible,f,,54419
410-SW,57.461479,-114.180870,5500,Visible,f,,64189
411-NE,57.401763,-113.767021,5500,Visible,f,,53331
411-NW,57.401763,-113.767021,5500,Visible,f,,54570
411-SE,57.401763,-113.767021,5500,Visible,f,,54571
411-SW,57.401763,-113.767021,5500,Visible,f,,54572
412-NE,57.381259,-113.492157,5500,Visible,f,,33039
412-NW,57.381260,-113.492157,5500,Visible,f,,33040
412-SE,57.381260,-113.492157,5500,Visible,f,,33041
412-SW,57.381259,-113.492157,5500,Visible,f,,33042
413-NE,57.323272,-113.110275,5500,Visible,f,,33043
413-NW,57.323272,-113.110275,5500,Visible,f,,33044
413-SE,57.323272,-113.110275,5500,Visible,f,,33045
413-SW,57.323272,-113.110275,5500,Visible,f,,33046
414-NE,57.294982,-112.846794,5500,Visible,f,,33047
414-NW,57.294983,-112.846794,5500,Visible,f,,33048
414-SE,57.294983,-112.846794,5500,Visible,f,,33049
414-SW,57.294983,-112.846794,5500,Visible,f,,33050
415-NE,57.246872,-112.510162,5500,Visible,f,,33051
415-NW,57.246872,-112.510162,5500,Visible,f,,33052
415-SE,57.246871,-112.510162,5500,Visible,f,,33053
415-SW,57.246871,-112.510162,5500,Visible,f,,33054
416-NE,57.262725,-112.114517,5500,Visible,f,,33055
416-NW,57.262725,-112.114517,5500,Visible,f,,33056
416-SE,57.262726,-112.114517,5500,Visible,f,,33057
416-SW,57.262725,-112.114517,5500,Visible,f,,33058
417-NE,57.194435,-111.831306,5500,Visible,f,,33059
417-NW,57.194435,-111.831306,5500,Visible,f,,33060
417-SE,57.194435,-111.831306,5500,Visible,f,,33061
417-SW,57.194435,-111.831306,5500,Visible,f,,33062
418-NE,57.196716,-111.562981,5500,Visible,f,,244
418-SW,57.196716,-111.562981,5500,Visible,f,,243
419-NE,57.150703,-111.222115,5500,Visible,f,,296
419-SW,57.150703,-111.222115,5500,Visible,f,,297
420-NE,57.128139,-110.874931,5500,Visible,f,,239
420-SW,57.128139,-110.874931,5500,Visible,f,,240
421-NE,57.056064,-110.574104,5500,Visible,f,,33063
421-NW,57.056064,-110.574104,5500,Visible,f,,33064
421-SE,57.056064,-110.574104,5500,Visible,f,,33065
421-SW,57.056064,-110.574104,5500,Visible,f,,33066
422-NE,56.990757,-110.242638,5500,Visible,f,,33067
422-NW,56.990756,-110.242638,5500,Visible,f,,33068
422-SE,56.990756,-110.242638,5500,Visible,f,,33069
422-SW,56.990756,-110.242638,5500,Visible,f,,33070
425-NE,57.588516,-119.170555,5500,Visible,t,,458139
425-NW,57.588516,-119.170555,5500,Visible,t,,458134
425-SE,57.588516,-119.170555,5500,Visible,t,,479077
425-SW,57.588516,-119.170555,5500,Visible,t,,458150
426-NE,57.593986,-118.768517,5500,Visible,t,,458146
426-NW,57.593986,-118.768517,5500,Visible,t,,458142
426-SE,57.593986,-118.768517,5500,Visible,t,,458136
426-SW,57.593986,-118.768517,5500,Visible,t,,458140
433-NE,57.472518,-116.418343,5500,Visible,f,,83
433-NW,57.472518,-116.418343,5500,Visible,f,,77
433-SE,57.472518,-116.418343,5500,Visible,f,,74
433-SW,57.472518,-116.418343,5500,Visible,f,,80
434-NE,57.452529,-116.183952,5500,Visible,f,,89
434-NW,57.452529,-116.183952,5500,Visible,f,,94
434-SE,57.452529,-116.183952,5500,Visible,f,,92
434-SW,57.452529,-116.183952,5500,Visible,f,,86
435-NE,57.372703,-115.823540,5500,Visible,f,,118
435-NW,57.372704,-115.823540,5500,Visible,f,,112
435-SE,57.372704,-115.823540,5500,Visible,f,,109
435-SW,57.372703,-115.823540,5500,Visible,f,,115
439-NE,57.308632,-114.545311,5500,Visible,f,,54573
439-NW,57.308632,-114.545311,5500,Visible,f,,54618
439-SE,57.308632,-114.545311,5500,Visible,f,,57409
439-SW,57.308632,-114.545311,5500,Visible,f,,54617
440-NE,57.252597,-114.223152,5500,Visible,f,,54619
440-NW,57.252597,-114.223152,5500,Visible,f,,54620
440-SE,57.252597,-114.223152,5500,Visible,f,,54621
440-SW,57.252597,-114.223152,5500,Visible,f,,53962
441-NE,57.216693,-113.841789,5500,Visible,f,,53333
441-NW,57.216693,-113.841789,5500,Visible,f,,53334
441-SE,57.216693,-113.841789,5500,Visible,f,,53335
441-SW,57.216693,-113.841789,5500,Visible,f,,53336
442-NE,57.201564,-113.577225,5500,Visible,f,,33071
442-NW,57.201564,-113.577225,5500,Visible,f,,33072
442-SE,57.201564,-113.577225,5500,Visible,f,,33073
442-SW,57.201564,-113.577225,5500,Visible,f,,33074
443-NE,57.134647,-113.191315,5500,Visible,f,,33075
443-NW,57.134647,-113.191315,5500,Visible,f,,33076
443-SE,57.134647,-113.191315,5500,Visible,f,,33077
443-SW,57.134647,-113.191315,5500,Visible,f,,33078
444-NE,57.164497,-112.873680,5500,Visible,f,,33079
444-NW,57.164497,-112.873680,5500,Visible,f,,33080
444-SE,57.164497,-112.873680,5500,Visible,f,,33081
444-SW,57.164497,-112.873680,5500,Visible,f,,44085
445-NE,57.102642,-112.584282,5500,Visible,f,,33082
445-NW,57.102642,-112.584282,5500,Visible,f,,33083
445-SE,57.102642,-112.584282,5500,Visible,f,,33084
445-SW,57.102642,-112.584282,5500,Visible,f,,33085
446-NE,57.059207,-112.259789,5500,Visible,f,,33086
446-NW,57.059207,-112.259789,5500,Visible,f,,33087
446-SE,57.059207,-112.259789,5500,Visible,f,,33088
446-SW,57.059207,-112.259789,5500,Visible,f,,33089
447-NE,57.008949,-111.884850,5500,Visible,f,,33090
447-NW,57.008949,-111.884850,5500,Visible,f,,33091
447-SE,57.008949,-111.884850,5500,Visible,f,,33092
447-SW,57.008949,-111.884850,5500,Visible,f,,33093
448-NE,57.004749,-111.505981,5500,Visible,f,,291
448-SW,57.004749,-111.505981,5500,Visible,f,,290
449-NE,56.976020,-111.280540,5500,Visible,f,,256
449-SW,56.976020,-111.280540,5500,Visible,f,,257
450-NE,56.909969,-110.963531,5500,Visible,f,,264
450-SW,56.909969,-110.963531,5500,Visible,f,,265
451-NE,56.852806,-110.575729,5500,Visible,f,,33094
451-NW,56.852806,-110.575729,5500,Visible,f,,33095
451-SE,56.852806,-110.575729,5500,Visible,f,,33096
451-SW,56.852806,-110.575729,5500,Visible,f,,33097
452-NE,56.856948,-110.307251,5500,Visible,f,,33098
452-NW,56.856948,-110.307251,5500,Visible,f,,33099
452-SE,56.856948,-110.307251,5500,Visible,f,,33100
452-SW,56.856948,-110.307251,5500,Visible,f,,33101
453-NE,57.439834,-119.800735,5500,Visible,t,,307298
453-NW,57.439834,-119.800735,5500,Visible,t,,307297
453-SE,57.439834,-119.800735,5500,Visible,t,,307296
453-SW,57.439834,-119.800735,5500,Visible,t,,307295
454-NE,57.462371,-119.531525,5500,Visible,t,,307294
454-NW,57.462371,-119.531525,5500,Visible,t,,307293
454-SE,57.462371,-119.531525,5500,Visible,t,,307292
454-SW,57.462371,-119.531525,5500,Visible,t,,307291
455-NE,57.425399,-119.134827,5500,Visible,t,,307290
455-NW,57.425399,-119.134827,5500,Visible,t,,307289
455-SE,57.425399,-119.134827,5500,Visible,t,,307288
455-SW,57.425399,-119.134827,5500,Visible,t,,307287
456-NE,57.406326,-118.814575,5500,Visible,t,,479076
456-NW,57.406326,-118.814575,5500,Visible,t,,479075
456-SE,57.406326,-118.814575,5500,Visible,t,,479074
456-SW,57.406326,-118.814575,5500,Visible,t,,479073
457-NE,57.423564,-118.488312,5500,Visible,t,,483427
457-NW,57.423564,-118.488312,5500,Visible,t,,483426
457-SE,57.423564,-118.488312,5500,Visible,t,,483425
457-SW,57.423564,-118.488312,5500,Visible,t,,483424
463-NE,57.295532,-116.484352,5500,Visible,f,,93
463-NW,57.295532,-116.484352,5500,Visible,f,,87
463-SE,57.295532,-116.484352,5500,Visible,f,,90
463-SW,57.295532,-116.484352,5500,Visible,f,,96
464-NE,57.233665,-116.160904,5500,Visible,f,,69
464-NW,57.233665,-116.160904,5500,Visible,f,,63
464-SE,57.233665,-116.160904,5500,Visible,f,,59
464-SW,57.233665,-116.160904,5500,Visible,f,,66
465-NE,57.242515,-115.912079,5500,Visible,f,,32356
465-NW,57.242515,-115.912079,5500,Visible,f,,32357
465-SE,57.242515,-115.912079,5500,Visible,f,,44055
465-SW,57.242515,-115.912079,5500,Visible,f,,32358
469-NE,57.097446,-114.573807,5500,Visible,f,,53337
469-NW,57.097446,-114.573807,5500,Visible,f,,54626
469-SE,57.097446,-114.573807,5500,Visible,f,,54627
469-SW,57.097446,-114.573807,5500,Visible,f,,54629
470-NE,57.085758,-114.188492,5500,Visible,f,,54631
470-NW,57.085758,-114.188492,5500,Visible,f,,54633
470-SE,57.085758,-114.188492,5500,Visible,f,,54632
470-SW,57.085758,-114.188492,5500,Visible,f,,54630
471-NE,57.040763,-113.952484,5500,Visible,f,,57403
471-NW,57.040763,-113.952484,5500,Visible,f,,57404
471-SE,57.040763,-113.952484,5500,Visible,f,,57405
471-SW,57.040763,-113.952484,5500,Visible,f,,53339
472-NE,56.993167,-113.571747,5500,Visible,f,,44086
472-NW,56.993167,-113.571747,5500,Visible,f,,33102
472-SE,56.993167,-113.571747,5500,Visible,f,,33103
472-SW,56.993167,-113.571747,5500,Visible,f,,33104
473-NE,57.025070,-113.249763,5500,Visible,f,,33105
473-NW,57.025070,-113.249763,5500,Visible,f,,33106
473-SE,57.025070,-113.249763,5500,Visible,f,,33107
473-SW,57.025070,-113.249763,5500,Visible,f,,33108
474-NE,56.952861,-112.872215,5500,Visible,f,,33109
474-NW,56.952861,-112.872215,5500,Visible,f,,33110
